,effective_to_month,effective_to_week,effective_to_day,x0_California,x0_Nevada,x0_Oregon,x0_Washington,x1_Yes,x2_College,x2_Doctor,x2_High School or Below,x2_Master,x3_M,x4_Married,x4_Single,x5_Personal Auto,x5_Special Auto,x6_Corporate L2,x6_Corporate L3,x6_Personal L1,x6_Personal L2,x6_Personal L3,x6_Special L1,x6_Special L2,x6_Special L3,x7_Offer2,x7_Offer3,x7_Offer4,x8_Branch,x8_Call Center,x8_Web,x9_Luxury Car,x9_Luxury SUV,x9_SUV,x9_Sports Car,x9_Two-Door Car,coverage,employmentstatus,location_code,vehicle_size,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
4083,1,52,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.008872446683015962,0.7562936958022025,0.017021276595744705,0.45714285714285713,0.393939393939394,1.0,0.0,0.1629653038257705
4084,2,6,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.05120760237788643,0.737560136425921,0.029787234042553234,0.2857142857142857,0.6060606060606061,0.0,0.25,0.028241168823709
4085,1,1,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0.1792141214538704,0.0,0.2765957446808511,0.34285714285714286,0.04040404040404041,0.0,0.125,0.6298861124029639
4087,2,5,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.05541377639222258,0.7402906552244927,0.046808510638297884,0.34285714285714286,0.6161616161616162,0.0,0.625,0.49097502285148475
4088,2,6,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.020648765137910023,0.0,0.13617021276595748,0.8285714285714285,0.6363636363636365,0.0,0.0,0.6973849598601437
4089,1,1,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.138342985880785,0.3706304197797582,0.1319148936170213,0.34285714285714286,0.07070707070707072,0.0,0.125,0.4598890151034004
4090,2,5,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2,0,1,0.043517274895426776,0.12966463628089336,0.017021276595744705,0.05714285714285714,0.37373737373737376,0.0,0.375,0.37778056814679883
4091,1,3,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.012669744308722329,0.30921875156279693,0.03829787234042553,0.17142857142857143,0.5050505050505051,0.0,0.0,0.02192052674867243
4092,1,4,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,0.028028435795518225,0.0,0.19148936170212766,0.6857142857142857,0.27272727272727276,0.0,0.0,0.529887819873809
4093,2,5,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2,0,1,0.043517274895426776,0.12966463628089336,0.017021276595744705,0.05714285714285714,0.37373737373737376,0.0,0.375,0.37778056814679883
4094,1,5,31,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.10016538481165807,0.2606195177083646,0.05531914893617024,0.08571428571428572,0.6363636363636365,0.0,0.125,0.5456050983762785
4095,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,0,1,0.053371917882799054,0.2998669747251978,0.04255319148936171,0.11428571428571428,0.09090909090909091,0.0,0.25,0.3548908079477876
4096,2,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.01542828599222431,0.8522619297666557,0.05531914893617024,0.6571428571428571,0.7676767676767677,0.0,0.0,0.10460099727130491
4097,2,6,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,0.17369556020337212,0.8666946719876777,0.21276595744680854,0.39999999999999997,0.05050505050505051,0.0,0.125,0.28864327037449167
4098,2,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.03146302075067902,0.0,0.2212765957446809,0.02857142857142857,0.6161616161616162,0.0,0.0,0.5648872222590132
4099,2,7,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,3,0,0,0.1941004104070602,0.2287634650583611,0.29787234042553196,0.39999999999999997,0.18181818181818182,0.4,0.125,0.786181005126004
4100,1,1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.06117832854316534,0.42897150458587135,0.05531914893617024,0.8857142857142857,0.18181818181818182,0.0,0.75,0.18460338539719434
4101,1,2,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.014606625581566626,0.740480691331353,0.046808510638297884,0.5714285714285714,0.6464646464646465,0.0,0.0,0.27845031212758703
4103,2,7,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.10187703077109769,0.9737950210540003,0.05106382978723406,0.17142857142857143,0.8585858585858587,0.0,0.125,0.3648906372007031
4104,1,2,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,2,0.00610041462010525,0.2590992288534822,0.008510638297872353,0.6,0.12121212121212122,0.0,0.0,0.3148914909361255
4106,1,1,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0.10938071581168274,0.5645672677808784,0.22553191489361707,0.05714285714285714,0.08080808080808081,0.0,0.25,0.569887136885471
4107,2,7,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,0.05467769744026072,0.11345155579560116,0.046808510638297884,0.39999999999999997,0.787878787878788,0.0,0.875,0.1610921358101144
4108,1,3,18,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0.13746646632089546,0.24168592032486175,0.323404255319149,0.05714285714285714,0.4040404040404041,0.0,0.5,0.6848851732939993
4110,2,6,8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.05463068671983765,0.0,0.05106382978723406,0.5142857142857142,0.4545454545454546,0.0,0.5,0.3648906372007031
4111,1,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,0,1,0.043854493219755174,0.24399635930826857,0.004255319148936176,1.0,1.0,0.0,0.25,0.37187968765433327
4112,1,3,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,0,0.03468859970562776,0.5248097138456307,0.17872340425531918,1.0,0.5757575757575758,0.0,0.0,0.17068093458137534
4113,2,8,27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.012428067469483967,0.30014702793530773,0.029787234042553234,0.7999999999999999,0.5656565656565657,0.0,0.0,0.33054625071443566
4114,1,2,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,0.09634494561559284,0.23819525709884878,0.05106382978723406,0.11428571428571428,0.4747474747474748,0.0,0.125,0.4418999118506718
4115,2,7,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,0.16309209532518362,0.277442714115682,0.18297872340425536,0.45714285714285713,0.22222222222222224,0.0,0.125,0.0032310323301229633
4116,2,7,20,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.011354649846447518,0.3788319780758344,0.034042553191489355,0.37142857142857144,0.15151515151515152,0.0,0.0,0.31245026491172656
4117,1,52,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.04443166114088475,0.0,0.046808510638297884,0.08571428571428572,0.6464646464646465,0.0,0.25,0.35989072257424537
4118,1,1,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.040303754626879525,0.14667786879507108,0.0,0.17142857142857143,0.8282828282828284,0.0,0.25,0.3048916616832101
4119,1,3,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.003483085330153436,0.0,0.0,0.3142857142857143,0.06060606060606061,0.2,0.0,0.032689905361532615
4120,1,4,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.00982980865458559,0.8661145617667357,0.008510638297872353,0.02857142857142857,0.7777777777777778,0.0,0.0,0.464078428985825
4121,2,7,16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,0.04688604416330263,0.24372630799851974,0.029787234042553234,0.9714285714285714,0.5454545454545455,0.2,0.25,0.3398910640684143
4122,1,1,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,2,1,0.164277548345731,0.7306788289775058,0.19148936170212766,0.9714285714285714,0.36363636363636365,0.2,0.125,0.43672895014484286
4123,2,7,14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.09036640919342065,0.0,0.046808510638297884,0.2571428571428571,0.2828282828282829,0.0,0.125,0.7627512864384507
4124,2,8,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,2,1,0.04898332009209195,0.5100369070123324,0.2851063829787234,0.45714285714285713,0.48484848484848486,0.0,0.0,0.3607108564871254
4125,1,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.005717287117726573,0.0,0.012765957446808529,0.6571428571428571,0.6666666666666667,0.0,0.0,0.47988867360923143
4127,2,5,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0069394394119262,0.0,0.008510638297872353,0.6285714285714286,0.9494949494949496,0.0,0.0,0.3148914909361255
4128,2,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.4079132700873334,0.0,0.11063829787234042,0.37142857142857144,0.030303030303030304,0.2,0.125,0.6523857282220239
4129,1,5,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.04667439765488702,0.2870045308608636,0.012765957446808529,0.4857142857142857,0.8787878787878789,0.0,0.375,0.23035318130276258
4130,1,1,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.0700410963572975,0.7262179814164692,0.08936170212765959,0.7428571428571429,0.19191919191919193,0.6000000000000001,0.875,0.4098898688388229
4131,1,2,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.08584559247424076,0.4839019413688601,0.008510638297872353,0.05714285714285714,0.7171717171717172,0.0,0.125,0.3148914909361255
4134,2,5,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,0,1,0.15559539381964002,0.1497584541062802,0.2297872340425532,0.05714285714285714,0.7575757575757577,0.0,0.125,0.8623821425332495
4135,1,4,29,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,1,0.005308981542924848,0.24914733799421893,0.008510638297872353,0.19999999999999998,0.6363636363636365,0.2,0.0,0.36224236887821804
4136,1,4,25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,2,0.009579327172254327,0.5058661145617668,0.008510638297872353,0.05714285714285714,0.08080808080808081,0.0,0.0,0.012859487715913916
4137,2,6,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.04173787838388878,0.0,0.03829787234042553,0.02857142857142857,0.04040404040404041,0.2,0.375,0.6097638257826746
4138,1,2,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,0,2,0.006912885926476028,0.2618897590542203,0.004255319148936176,0.02857142857142857,0.9292929292929294,0.0,0.0,0.30989157630966785
4139,2,8,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.09876116750891772,0.20218841579900182,0.21702127659574472,0.2857142857142857,0.08080808080808081,0.0,0.75,0.5598873076325555
4140,1,3,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.05786665795869688,0.6835498744761505,0.046808510638297884,0.9428571428571428,0.393939393939394,0.0,0.5,0.15482974274047603
4141,1,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0.04129009951566597,0.0,0.3063829787234043,0.5142857142857142,0.020202020202020204,0.0,0.0,0.9973798374476088
4142,1,1,9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.0700410963572975,0.7262179814164692,0.08936170212765959,0.7428571428571429,0.19191919191919193,0.6000000000000001,0.875,0.4098898688388229
4143,2,6,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.05467638391248767,0.7497424510657025,0.034042553191489355,0.3142857142857143,0.4444444444444445,0.2,0.25,0.11238019464984302
4144,2,7,15,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.011766879491734425,0.5635270701433273,0.034042553191489355,0.34285714285714286,0.8989898989898991,0.0,0.0,0.34489097869487206
4145,1,3,20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.05938294888085655,0.8684049969494204,0.046808510638297884,0.02857142857142857,0.7676767676767677,0.0,0.25,0.19686869263373996
4146,1,4,24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0.041636271553075026,0.3753713205509047,0.23829787234042554,0.7428571428571429,0.5858585858585859,0.0,0.0,0.5848868807648442
4147,2,7,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,0.004977818989906284,0.0,0.004255319148936176,0.5428571428571428,0.26262626262626265,0.0,0.0,0.30989157630966785
4148,1,2,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.08715582233136385,0.5334013462557886,0.017021276595744705,0.22857142857142856,0.5757575757575758,0.0,0.125,0.2333231201743897
4149,2,8,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.006166534143535934,0.0,0.008510638297872353,0.9428571428571428,0.3434343434343435,0.0,0.0,0.3412298964161853
4150,2,7,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.15244024345002977,0.5244596473329933,0.06382978723404259,0.08571428571428572,0.38383838383838387,0.0,0.125,0.11393345771120958
4151,2,7,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0.1426647663066066,0.11887258579130035,0.17021276595744683,0.5142857142857142,0.393939393939394,0.0,0.125,0.5048882467415202
4152,1,3,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0.0805116737947755,0.0,0.15319148936170213,0.7428571428571429,0.25252525252525254,0.0,0.25,0.5194499137260564
4153,1,3,20,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0.05086510888481507,0.4454446344805513,0.323404255319149,0.34285714285714286,0.22222222222222224,0.2,0.0,0.04880191566562334
4154,1,3,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.04388712115571183,0.8277872795831208,0.0,0.7999999999999999,0.787878787878788,0.0,0.25,0.25527067771151135
